filename,type,latitude,longitude,timestamp,url
JPEG_20260713020450818.jpg,photo,-27.958495,153.391373,2026-07-13 02:04:47 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020450818.jpg
JPEG_20260713020751096.jpg,photo,-27.958054,153.391876,2026-07-13 02:07:48 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020751096.jpg
JPEG_20260713020827815.jpg,photo,-27.957886,153.392143,2026-07-13 02:08:25 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020827815.jpg
image_0001.jpg,photo,,,2026-07-13 12:04:34,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/image_0001.jpg
VIDEO_20260713012014329.mp4,video,,,,
VIDEO_20260713012519961.mp4,video,,,,
VIDEO_20260713012800688.mp4,video,,,,
VIDEO_20260713012934524.mp4,video,,,,
VIDEO_20260713013135785.mp4,video,,,,
VIDEO_20260713013516003.mp4,video,,,,
VIDEO_20260713014110241.mp4,video,,,,
VIDEO_20260713014305909.mp4,video,,,,
VIDEO_20260713015057509.mp4,video,,,,
VIDEO_20260713020025504.mp4,video,,,,
VIDEO_20260713020415870.mp4,video,,,,
VIDEO_20260713020723398.mp4,video,,,,
